person_id,gender,gender_confidence,gender_female_weight,gender_male_weight,generation,num_mothers,num_fathers,num_children,num_siblings,degree,out_degree,in_degree,has_anomalies,anomaly_count,anomaly_types,is_leaf,is_founder
felix245,M,1.0,0,27,2,1,1,2,0,18,9,9,False,0,,False,False
luis35,M,1.0,0,9,0,0,0,2,0,7,3,4,False,0,,False,True
leonie1204,F,1.0,51,0,2,1,1,0,4,32,17,15,False,0,,True,False
lena18,F,1.0,40,0,3,1,1,0,0,37,17,20,False,0,,True,False
jonas204,M,1.0,0,9,1,0,0,2,0,6,3,3,False,0,,False,True
selina10,F,1.0,60,0,2,1,1,0,4,42,21,21,False,0,,True,False
ella45,F,1.0,9,0,0,0,0,1,0,6,3,3,False,0,,False,True
julia417,F,1.0,3,0,3,0,0,1,0,2,1,1,False,0,,False,True
vincent597,M,1.0,0,9,1,1,1,1,0,6,3,3,False,0,,False,False
amelie733,F,1.0,12,0,1,0,0,1,0,7,4,3,False,0,,False,True
matthias927,M,1.0,0,33,0,0,0,2,0,22,11,11,False,0,,False,True
philipp703,M,1.0,0,6,3,0,0,2,0,4,2,2,False,0,,False,True
felix1100,M,1.0,0,54,3,1,1,0,1,41,19,22,False,0,,True,False
fabian715,M,1.0,0,36,1,1,1,4,0,25,12,13,False,0,,False,False
vincent21,M,1.0,0,6,1,0,0,2,0,5,2,3,False,0,,False,True
lena395,F,1.0,42,0,1,0,0,4,2,27,14,13,False,0,,False,False
valentin934,M,1.0,0,51,3,1,1,0,3,37,18,19,False,0,,True,False
lena434,F,1.0,48,0,4,0,0,0,1,33,16,17,False,0,,True,False
magdalena639,F,1.0,45,0,2,1,1,0,3,34,17,17,False,0,,True,False
benjamin952,M,1.0,0,45,3,1,1,1,0,35,16,19,False,0,,False,False
tobias600,M,1.0,0,6,0,0,0,1,0,4,2,2,False,0,,False,True
jakob647,M,1.0,0,44,2,1,1,0,2,34,17,17,False,0,,True,False
vanessa228,F,1.0,43,0,3,1,1,0,0,33,16,17,False,0,,True,False
elena696,F,1.0,42,0,2,1,1,2,3,27,14,13,False,0,,False,False
simon95,M,1.0,0,18,0,0,0,1,0,12,6,6,False,0,,False,True
tobias505,M,1.0,0,38,2,1,1,1,1,26,13,13,False,0,,False,False
benjamin534,M,1.0,0,21,0,0,0,2,0,14,7,7,False,0,,False,True
olivia244,F,1.0,15,0,2,0,0,2,0,10,5,5,False,0,,False,True
luisa268,F,1.0,33,0,1,1,1,0,2,18,11,7,False,0,,True,False
gertrude378,F,1.0,50,0,2,1,1,0,4,32,17,15,False,0,,True,False
vanessa1179,F,1.0,34,0,3,1,1,0,0,26,12,14,False,0,,True,False
michael1267,M,1.0,0,60,3,1,1,2,2,40,20,20,False,0,,False,False
dominik1227,M,1.0,0,50,3,1,1,0,4,37,18,19,False,0,,True,False
jakob1286,M,1.0,0,42,4,1,1,0,1,36,16,20,False,0,,True,False
leon427,M,1.0,0,21,3,1,1,2,2,15,7,8,False,0,,False,False
valentina667,F,1.0,24,0,2,1,1,1,1,16,8,8,False,0,,False,False
charlotte576,F,1.0,29,0,5,1,1,0,0,26,11,15,False,0,,True,False
konstantin163,M,1.0,0,45,3,1,1,1,3,31,15,16,False,0,,False,False
noah886,M,1.0,0,15,1,1,1,0,2,11,5,6,False,0,,True,False
olivia746,F,1.0,18,0,0,0,0,2,0,10,6,4,False,0,,False,True
jonas421,M,1.0,0,36,2,0,0,2,3,23,12,11,False,0,,False,False
jan1062,M,1.0,0,54,3,1,1,2,3,38,18,20,False,0,,False,False
marcel943,M,1.0,0,20,5,1,1,0,0,18,7,11,False,0,,True,False
marcel562,M,1.0,0,48,1,0,0,1,2,30,16,14,False,0,,False,False
elena1041,F,1.0,42,0,0,0,0,1,0,27,14,13,False,0,,False,True
marie139,F,1.0,49,0,3,1,1,1,1,36,18,18,False,0,,False,False
helena691,F,1.0,24,0,2,1,1,1,3,17,8,9,False,0,,False,False
claudia379,F,1.0,9,0,1,0,0,1,0,6,3,3,False,0,,False,True
david1306,M,1.0,0,46,3,1,1,0,2,34,16,18,False,0,,True,False
felix525,M,1.0,0,42,2,0,0,3,1,27,14,13,False,0,,False,False
michael288,M,1.0,0,52,3,0,0,0,1,36,18,18,False,0,,True,False
anna1287,F,1.0,44,0,4,1,1,0,3,36,16,20,False,0,,True,False
julia1032,F,1.0,55,0,3,1,1,0,3,41,20,21,False,0,,True,False
leo1145,M,1.0,0,15,1,0,0,1,0,10,5,5,False,0,,False,True
larissa1275,F,1.0,27,0,0,0,0,2,0,16,9,7,False,0,,False,True
lara1244,F,1.0,47,0,3,1,1,4,0,29,16,13,False,0,,False,False
oliver71,M,1.0,0,42,3,1,1,0,2,32,15,17,False,0,,True,False
fabian921,M,1.0,0,51,3,1,1,2,3,36,18,18,False,0,,False,False
sebastian240,M,1.0,0,39,3,1,1,1,1,26,13,13,False,0,,False,False
alina482,F,1.0,12,0,3,0,0,2,0,8,4,4,False,0,,False,True
patrick675,M,1.0,0,18,2,1,1,0,1,10,6,4,False,0,,True,False
thomas1268,M,1.0,0,12,3,0,0,4,0,8,4,4,False,0,,False,True
valerie1284,F,1.0,44,0,4,1,1,0,3,36,16,20,False,0,,True,False
felix1255,M,1.0,0,37,5,1,1,0,0,28,13,15,False,0,,True,False
adrian213,M,1.0,0,30,1,1,1,3,0,21,10,11,False,0,,False,False
rene718,M,1.0,0,39,2,1,1,0,3,24,13,11,False,0,,True,False
theodor841,M,1.0,0,30,1,0,0,3,0,17,10,7,False,0,,False,True
charlotte624,F,1.0,39,0,1,1,1,0,1,19,13,6,False,0,,True,False
marcel785,M,1.0,0,18,4,1,1,0,0,14,6,8,False,0,,True,False
nico997,M,1.0,0,27,3,1,1,0,0,26,11,15,False,0,,True,False
mia393,F,1.0,21,0,5,1,1,0,0,14,7,7,False,0,,True,False
lea862,F,1.0,36,0,3,1,1,0,0,27,13,14,False,0,,True,False
marlene1189,F,1.0,15,0,2,0,0,2,0,10,5,5,False,0,,False,True
thomas966,M,1.0,0,22,4,1,1,0,1,18,8,10,False,0,,True,False
jonathan585,M,1.0,0,21,0,0,0,2,0,15,7,8,False,0,,False,True
gabriel708,M,1.0,0,18,2,1,1,2,0,11,6,5,False,0,,False,False
ella1257,F,1.0,37,0,5,1,1,1,0,27,13,14,False,0,,False,False
marie169,F,1.0,9,0,2,0,0,1,0,6,3,3,False,0,,False,True
lena906,F,1.0,43,0,3,1,1,2,3,30,15,15,False,0,,False,False
valentin638,M,1.0,0,53,3,1,1,0,0,42,20,22,False,0,,True,False
samuel463,M,1.0,0,31,5,1,1,0,0,27,12,15,False,0,,True,False
daniel695,M,1.0,0,33,0,0,0,2,0,22,11,11,False,0,,False,True
olivia1007,F,1.0,51,0,3,1,1,2,4,37,18,19,False,0,,False,False
sophie646,F,1.0,44,0,2,0,0,0,2,32,17,15,False,0,,True,False
selina185,F,1.0,48,0,3,0,0,4,1,35,17,18,False,0,,False,False
julian238,M,1.0,0,15,2,1,1,1,0,10,5,5,False,0,,False,False
emilia184,F,1.0,36,0,4,0,0,2,3,24,12,12,False,0,,False,False
ella500,F,1.0,44,0,4,1,1,3,0,32,15,17,False,0,,False,False
gertrude97,F,1.0,23,0,4,1,1,0,0,18,8,10,False,0,,True,False
vanessa1060,F,1.0,27,0,1,1,1,1,0,18,9,9,False,0,,False,False
stefan72,M,1.0,0,6,3,0,0,1,0,4,2,2,False,0,,False,True
tobias698,M,1.0,0,39,3,1,1,0,1,30,14,16,False,0,,True,False
oliver3,M,1.0,0,6,2,0,0,3,0,5,2,3,False,0,,False,True
raphael548,M,1.0,0,12,3,1,1,0,1,8,4,4,False,0,,True,False
beate436,F,1.0,21,0,2,1,1,0,1,12,7,5,False,0,,True,False
charlotte670,F,1.0,29,0,5,1,1,0,0,21,10,11,False,0,,True,False
michael803,M,1.0,0,34,4,1,1,0,2,28,12,16,False,0,,True,False
emma936,F,1.0,9,0,1,0,0,1,0,5,3,2,False,0,,False,True
anna234,F,1.0,57,0,3,1,1,0,2,41,20,21,False,0,,True,False
hannah291,F,1.0,60,0,2,1,1,1,4,38,20,18,False,0,,False,False
helena435,F,1.0,36,0,2,1,1,0,3,22,12,10,False,0,,True,False
jonas507,M,1.0,0,27,2,1,1,3,0,19,9,10,False,0,,False,False
lara770,F,1.0,9,0,2,0,0,2,0,6,3,3,False,0,,False,True
fabian608,M,1.0,0,48,2,1,1,3,2,30,16,14,False,0,,False,False
jonathan930,M,1.0,0,24,1,0,0,1,0,16,8,8,False,0,,False,True
charlotte706,F,1.0,33,0,1,1,1,0,1,18,11,7,False,0,,True,False
valerie831,F,1.0,39,0,2,1,1,0,1,24,13,11,False,0,,True,False
luis68,M,1.0,0,15,1,0,0,1,0,10,5,5,False,0,,False,True
karin651,F,1.0,6,0,1,0,0,1,0,4,2,2,False,0,,False,True
lena111,F,1.0,9,0,3,0,0,1,0,6,3,3,False,0,,False,True
marcel1058,M,1.0,0,33,2,1,1,4,0,23,11,12,False,0,,False,False
sofia530,F,1.0,51,0,3,1,1,1,2,34,17,17,False,0,,False,False
emily102,F,1.0,48,0,3,1,1,0,1,37,18,19,False,0,,True,False
samuel1152,M,1.0,0,29,3,1,1,0,1,22,10,12,False,0,,True,False
sarah437,F,1.0,3,0,5,0,0,1,0,2,1,1,False,0,,False,True
lara1190,F,1.0,51,0,3,1,1,1,1,36,18,18,False,0,,False,False
noah786,M,1.0,0,46,2,1,1,0,4,33,16,17,False,0,,True,False
helga707,F,1.0,42,0,2,1,1,0,3,27,14,13,False,0,,True,False
anna488,F,1.0,36,0,5,1,1,0,1,30,13,17,False,0,,True,False
lara402,F,1.0,33,0,0,0,0,3,0,23,11,12,False,0,,False,True
jan429,M,1.0,0,48,3,0,0,0,1,30,16,14,False,0,,True,False
nora825,F,1.0,60,0,3,1,1,0,2,39,20,19,False,0,,True,False
jakob729,M,1.0,0,27,0,0,0,1,0,18,9,9,False,0,,False,True
marlene405,F,1.0,54,0,2,1,1,2,3,35,18,17,False,0,,False,False
magdalena491,F,1.0,52,0,4,1,1,0,1,36,18,18,False,0,,True,False
paula1193,F,1.0,9,0,2,0,0,2,0,6,3,3,False,0,,False,True
benjamin853,M,1.0,0,30,2,1,1,0,1,18,10,8,False,0,,True,False
noah745,M,1.0,0,44,4,1,1,1,2,30,15,15,False,0,,False,False
clara797,F,1.0,30,0,0,0,0,2,0,18,10,8,False,0,,False,True
laura959,F,1.0,18,0,0,0,0,2,0,10,6,4,False,0,,False,True
lorenz452,M,1.0,0,50,4,0,0,0,1,34,18,16,False,0,,True,False
mia293,F,1.0,57,0,2,1,1,4,4,38,19,19,False,0,,False,False
david329,M,1.0,0,9,4,1,1,2,0,7,3,4,False,0,,False,False
luisa915,F,1.0,3,0,3,0,0,1,0,2,1,1,False,0,,False,True
felix65,M,1.0,0,42,3,1,1,0,2,32,15,17,False,0,,True,False
christian960,M,1.0,0,18,0,0,0,2,0,12,6,6,False,0,,False,True
laura1271,F,1.0,42,0,4,1,1,0,1,36,16,20,False,0,,True,False
oliver328,M,1.0,0,30,1,0,0,1,1,18,10,8,False,0,,False,False
mia1127,F,1.0,15,0,1,1,1,0,2,10,5,5,False,0,,True,False
valentin414,M,1.0,0,9,1,0,0,1,0,6,3,3,False,0,,False,True
david1128,M,1.0,0,51,4,1,1,0,4,36,17,19,False,0,,True,False
nora1235,F,1.0,43,0,4,1,1,0,0,36,17,19,False,0,,True,False
marlene884,F,1.0,32,0,3,1,1,0,2,28,12,16,False,0,,True,False
elena609,F,1.0,12,0,2,1,1,3,0,9,4,5,False,0,,False,False
lara158,F,1.0,24,0,2,1,1,4,0,17,8,9,False,0,,False,False
dominik148,M,1.0,0,47,4,0,0,0,1,34,17,17,False,0,,True,False
tobias37,M,1.0,0,24,1,1,1,1,0,16,8,8,False,0,,False,False
karin911,F,1.0,50,0,3,1,1,1,1,37,18,19,False,0,,False,False
vincent1261,M,1.0,0,33,2,1,1,0,2,19,11,8,False,0,,True,False
elias149,M,1.0,0,3,3,0,0,1,0,2,1,1,False,0,,False,True
dominik702,M,1.0,0,57,3,1,1,0,2,42,20,22,False,0,,True,False
mia227,F,1.0,3,0,2,0,0,1,0,2,1,1,False,0,,False,True
ella92,F,1.0,3,0,2,0,0,1,0,2,1,1,False,0,,False,True
luca763,M,1.0,0,45,0,0,0,2,0,30,15,15,False,0,,False,True
david132,M,1.0,0,48,2,0,0,5,2,30,16,14,False,0,,False,False
marlene630,F,1.0,42,0,0,0,0,3,0,29,14,15,False,0,,False,True
christian572,M,1.0,0,12,2,0,0,1,0,8,4,4,False,0,,False,True
elena1084,F,1.0,46,0,2,1,1,0,4,33,16,17,False,0,,True,False
angelina1002,F,1.0,51,0,2,1,1,3,1,30,17,13,False,0,,False,False
matthias1217,M,1.0,0,24,2,0,0,4,0,16,8,8,False,0,,False,True
nico63,M,1.0,0,27,0,0,0,1,0,18,9,9,False,0,,False,True
sophie819,F,1.0,27,0,1,1,1,2,0,17,9,8,False,0,,False,False
maria295,F,1.0,57,0,3,1,1,1,3,41,20,21,False,0,,False,False
daniel1187,M,1.0,0,51,2,1,1,2,4,33,17,16,False,0,,False,False
sarah542,F,1.0,21,0,1,0,0,1,0,14,7,7,False,0,,False,True
oliver1295,M,1.0,0,48,3,1,1,2,1,36,17,19,False,0,,False,False
noah128,M,1.0,0,43,4,1,1,0,1,33,15,18,False,0,,True,False
sarah514,F,1.0,32,0,5,1,1,0,2,24,11,13,False,0,,True,False
elena55,F,1.0,48,0,2,1,1,3,1,33,16,17,False,0,,False,False
sofia1090,F,1.0,39,0,1,1,1,1,2,23,13,10,False,0,,False,False
olivia849,F,1.0,27,0,1,1,1,2,0,17,9,8,False,0,,False,False
sophie282,F,1.0,12,0,0,0,0,1,0,8,4,4,False,0,,False,True
valentina880,F,1.0,15,0,1,0,0,2,0,8,5,3,False,0,,False,True
lea1254,F,1.0,3,0,4,0,0,1,0,1,1,0,False,0,,False,True
marko850,M,1.0,0,24,1,0,0,2,0,16,8,8,False,0,,False,True
thomas486,M,1.0,0,46,4,1,1,0,1,32,16,16,False,0,,True,False
victoria142,F,1.0,46,0,4,1,1,0,0,36,17,19,False,0,,True,False
philipp958,M,1.0,0,39,3,1,1,2,0,30,14,16,False,0,,False,False
daniel1309,M,1.0,0,30,0,0,0,2,0,20,10,10,False,0,,False,True
david100,M,1.0,0,42,3,1,1,0,1,33,16,17,False,0,,True,False
valentina1303,F,1.0,3,0,3,0,0,1,0,1,1,0,False,0,,False,True
oliver988,M,1.0,0,36,1,1,1,1,3,21,12,9,False,0,,False,False
vincent973,M,1.0,0,36,0,0,0,4,0,20,12,8,False,0,,False,True
noah1232,M,1.0,0,41,4,1,1,0,0,34,16,18,False,0,,True,False
marie1120,F,1.0,15,0,0,0,0,3,0,7,5,2,False,0,,False,True
amelie277,F,1.0,33,0,1,0,0,0,2,16,11,5,False,0,,True,False
adam359,M,1.0,0,35,5,0,0,0,2,23,12,11,False,0,,True,False
leo1088,M,1.0,0,46,2,1,1,1,4,33,16,17,False,0,,False,False
philipp503,M,1.0,0,35,3,1,1,1,0,26,12,14,False,0,,False,False
elias1010,M,1.0,0,42,4,1,1,0,1,34,16,18,False,0,,True,False
marlene512,F,1.0,18,0,0,0,0,3,0,13,6,7,False,0,,False,True
laura399,F,1.0,49,0,3,1,1,1,2,37,17,20,False,0,,False,False
selina1013,F,1.0,49,0,3,1,1,0,2,37,18,19,False,0,,True,False
katharina99,F,1.0,21,0,4,1,1,0,0,16,7,9,False,0,,True,False
david20,M,1.0,0,27,0,0,0,1,0,18,9,9,False,0,,False,True
lorenz1118,M,1.0,0,30,1,0,0,2,0,20,10,10,False,0,,False,True
vincent79,M,1.0,0,36,0,0,0,2,0,25,12,13,False,0,,False,True
sebastian547,M,1.0,0,44,4,0,0,0,1,29,15,14,False,0,,True,False
jan902,M,1.0,0,43,3,1,1,0,3,32,15,17,False,0,,True,False
raphael362,M,1.0,0,26,2,1,1,0,1,18,9,9,False,0,,True,False
emma1110,F,1.0,30,0,1,1,1,1,2,20,10,10,False,0,,False,False
laura869,F,1.0,39,0,0,0,0,4,0,22,13,9,False,0,,False,True
matthias1240,M,1.0,0,33,2,1,1,1,2,18,11,7,False,0,,False,False
luca1162,M,1.0,0,27,1,1,1,2,1,19,9,10,False,0,,False,False
alina123,F,1.0,30,0,5,0,0,0,1,22,11,11,False,0,,True,False
florian471,M,1.0,0,18,0,0,0,1,0,12,6,6,False,0,,False,True
sebastian56,M,1.0,0,24,2,1,1,3,0,17,8,9,False,0,,False,False
victoria225,F,1.0,15,0,1,0,0,1,0,10,5,5,False,0,,False,True
lara560,F,1.0,51,0,3,1,1,1,4,35,17,18,False,0,,False,False
maximilian498,M,1.0,0,9,3,0,0,1,0,6,3,3,False,0,,False,True
florian767,M,1.0,0,15,1,0,0,2,0,10,5,5,False,0,,False,True
vanessa193,F,1.0,36,0,4,1,1,0,3,26,12,14,False,0,,True,False
anna438,F,1.0,18,0,6,1,1,0,0,13,6,7,False,0,,True,False
oliver668,M,1.0,0,18,2,0,0,1,0,12,6,6,False,0,,False,True
tobias384,M,1.0,0,50,2,1,1,0,4,32,17,15,False,0,,True,False
elias798,M,1.0,0,30,0,0,0,2,0,20,10,10,False,0,,False,True
oliver117,M,1.0,0,3,2,0,0,1,0,2,1,1,False,0,,False,True
lena342,F,1.0,30,0,1,0,0,1,1,18,10,8,False,0,,False,False
daniel311,M,1.0,0,39,0,0,0,1,0,26,13,13,False,0,,False,True
luisa47,F,1.0,9,0,3,0,0,1,0,6,3,3,False,0,,False,True
anastasia246,F,1.0,18,0,4,1,1,1,0,12,6,6,False,0,,False,False
luis513,M,1.0,0,18,0,0,0,3,0,13,6,7,False,0,,False,True
hannah385,F,1.0,42,0,1,1,1,0,3,25,14,11,False,0,,True,False
elias830,M,1.0,0,12,3,0,0,1,0,8,4,4,False,0,,False,True
patrick1006,M,1.0,0,51,3,1,1,1,4,37,18,19,False,0,,False,False
mia1206,F,1.0,33,0,0,0,0,1,0,21,11,10,False,0,,False,True
jakob1237,M,1.0,0,27,1,0,0,3,0,15,9,6,False,0,,False,True
felix834,M,1.0,0,21,1,1,1,0,1,12,7,5,False,0,,True,False
gabriel241,M,1.0,0,53,4,1,1,1,0,36,18,18,False,0,,False,False
matthias844,M,1.0,0,30,2,1,1,1,2,18,10,8,False,0,,False,False
sofia1199,F,1.0,51,0,3,1,1,0,1,37,18,19,False,0,,True,False
dominik985,M,1.0,0,6,1,0,0,1,0,3,2,1,False,0,,False,True
julian108,M,1.0,0,56,3,1,1,1,2,37,19,18,False,0,,False,False
sophie601,F,1.0,3,0,4,0,0,1,0,2,1,1,False,0,,False,True
claudia1300,F,1.0,35,0,4,1,1,0,0,31,14,17,False,0,,True,False
larissa924,F,1.0,42,0,1,1,1,2,1,25,14,11,False,0,,False,False
olivia528,F,1.0,12,0,3,1,1,2,0,9,4,5,False,0,,False,False
emil380,M,1.0,0,9,1,0,0,1,0,6,3,3,False,0,,False,True
jonathan674,M,1.0,0,18,0,0,0,1,0,12,6,6,False,0,,False,True
sarah592,F,1.0,44,0,2,0,0,0,2,23,15,8,False,0,,True,False
ella990,F,1.0,3,0,3,0,0,1,0,2,1,1,False,0,,False,True
jakob78,M,1.0,0,42,3,1,1,0,2,32,15,17,False,0,,True,False
luis868,M,1.0,0,39,1,1,1,1,3,23,13,10,False,0,,False,False
konstantin968,M,1.0,0,6,1,0,0,2,0,4,2,2,False,0,,False,True
emily1018,F,1.0,33,0,0,0,0,1,0,21,11,10,False,0,,False,True
sophie309,F,1.0,45,0,1,1,1,0,1,23,15,8,False,0,,True,False
dominik1245,M,1.0,0,30,3,1,1,4,1,21,10,11,False,0,,False,False
nora85,F,1.0,21,0,1,1,1,3,0,15,7,8,False,0,,False,False
sophie787,F,1.0,21,0,2,0,0,2,0,12,7,5,False,0,,False,True
isabella242,F,1.0,9,0,1,0,0,1,0,6,3,3,False,0,,False,True
luca197,M,1.0,0,12,4,1,1,2,0,8,4,4,False,0,,False,False
paul739,M,1.0,0,44,4,1,1,2,2,29,15,14,False,0,,False,False
nina611,F,1.0,48,0,2,1,1,4,2,33,16,17,False,0,,False,False
amelie364,F,1.0,3,0,4,0,0,1,0,2,1,1,False,0,,False,True
adrian330,M,1.0,0,51,5,0,0,0,1,34,18,16,False,0,,True,False
ella153,F,1.0,33,0,0,0,0,1,0,22,11,11,False,0,,False,True
marlene447,F,1.0,33,0,1,0,0,1,0,22,11,11,False,0,,False,True
alina32,F,1.0,18,0,1,0,0,1,0,12,6,6,False,0,,False,True
larissa885,F,1.0,51,0,2,1,1,0,1,37,18,19,False,0,,True,False
nina1063,F,1.0,9,0,3,0,0,2,0,4,3,1,False,0,,False,True
florian754,M,1.0,0,27,5,1,1,0,0,23,10,13,False,0,,True,False
helga976,F,1.0,45,0,1,1,1,2,3,28,15,13,False,0,,False,False
amelie81,F,1.0,45,0,1,1,1,3,1,28,15,13,False,0,,False,False
fabian879,M,1.0,0,39,1,1,1,0,3,23,13,10,False,0,,True,False
sarah1095,F,1.0,39,0,1,1,1,1,2,23,13,10,False,0,,False,False
valerie260,F,1.0,30,0,6,1,1,0,2,20,10,10,False,0,,True,False
rene205,M,1.0,0,36,2,1,1,1,1,26,13,13,False,0,,False,False
lorenz543,M,1.0,0,21,1,0,0,1,0,14,7,7,False,0,,False,True
anna1297,F,1.0,15,0,2,0,0,3,0,10,5,5,False,0,,False,True
magdalena967,F,1.0,27,0,1,1,1,0,2,17,9,8,False,0,,True,False
charlotte1034,F,1.0,21,0,2,1,1,5,0,15,7,8,False,0,,False,False
leo368,M,1.0,0,49,3,0,0,0,1,35,17,18,False,0,,True,False
olivia1043,F,1.0,62,0,3,1,1,1,4,44,22,22,False,0,,False,False
marie113,F,1.0,27,0,0,0,0,2,0,19,9,10,False,0,,False,True
tobias806,M,1.0,0,53,3,1,1,1,1,36,18,18,False,0,,False,False
valerie1138,F,1.0,21,0,0,0,0,2,0,12,7,5,False,0,,False,True
marlene537,F,1.0,12,0,2,0,0,1,0,8,4,4,False,0,,False,True
alexander137,M,1.0,0,48,2,1,1,2,2,30,16,14,False,0,,False,False
angelina1220,F,1.0,50,0,3,1,1,1,4,37,18,19,False,0,,False,False
oskar1125,M,1.0,0,45,3,1,1,0,2,31,15,16,False,0,,True,False
luca450,M,1.0,0,54,3,1,1,2,3,36,18,18,False,0,,False,False
jan874,M,1.0,0,15,1,1,1,2,2,11,5,6,False,0,,False,False
nora66,F,1.0,36,0,1,1,1,0,2,18,12,6,False,0,,True,False
luis14,M,1.0,0,54,1,1,1,1,3,32,18,14,False,0,,False,False
nico495,M,1.0,0,35,5,1,1,0,0,30,13,17,False,0,,True,False
paul1123,M,1.0,0,15,0,0,0,1,0,10,5,5,False,0,,False,True
oliver734,M,1.0,0,12,1,0,0,1,0,8,4,4,False,0,,False,True
charlotte980,F,1.0,44,0,3,1,1,2,1,34,16,18,False,0,,False,False
alina1296,F,1.0,48,0,3,1,1,1,1,34,17,17,False,0,,False,False
maria1077,F,1.0,6,0,2,0,0,1,0,3,2,1,False,0,,False,True
gabriel742,M,1.0,0,30,1,1,1,1,1,21,10,11,False,0,,False,False
elena998,F,1.0,3,0,1,0,0,1,0,2,1,1,False,0,,False,True
jakob969,M,1.0,0,28,2,1,1,0,1,21,10,11,False,0,,True,False
marko180,M,1.0,0,24,6,1,1,0,0,17,8,9,False,0,,True,False
clara1239,F,1.0,42,0,2,1,1,1,2,28,14,14,False,0,,False,False
patrick883,M,1.0,0,9,2,0,0,3,0,6,3,3,False,0,,False,True
thomas409,M,1.0,0,3,3,0,0,1,0,2,1,1,False,0,,False,True
lukas93,M,1.0,0,41,3,1,1,0,0,33,16,17,False,0,,True,False
matthias1030,M,1.0,0,15,2,0,0,4,0,10,5,5,False,0,,False,True
jonathan750,M,1.0,0,28,5,1,1,0,1,23,10,13,False,0,,True,False
emilia130,F,1.0,30,0,5,1,1,0,1,24,11,13,False,0,,True,False
jonas419,M,1.0,0,54,3,0,0,0,1,39,19,20,False,0,,True,False
magdalena52,F,1.0,31,0,5,1,1,0,0,22,11,11,False,0,,True,False
angelina335,F,1.0,15,0,1,1,1,0,1,9,5,4,False,0,,True,False
moritz31,M,1.0,0,39,4,1,1,2,3,27,13,14,False,0,,False,False
beate1048,F,1.0,42,0,0,0,0,1,0,27,14,13,False,0,,False,True
luis727,M,1.0,0,15,1,0,0,1,0,10,5,5,False,0,,False,True
helena1099,F,1.0,36,0,2,1,1,0,0,29,14,15,False,0,,True,False
matthias899,M,1.0,0,45,2,1,1,2,1,26,15,11,False,0,,False,False
stefan1219,M,1.0,0,50,3,1,1,0,4,37,18,19,False,0,,True,False
tobias982,M,1.0,0,29,4,1,1,0,1,22,10,12,False,0,,True,False
lara1143,F,1.0,21,0,1,1,1,0,1,12,7,5,False,0,,True,False
oskar563,M,1.0,0,3,3,0,0,1,0,2,1,1,False,0,,False,True
tobias281,M,1.0,0,15,1,1,1,1,0,10,5,5,False,0,,False,False
benjamin1079,M,1.0,0,27,0,0,0,1,0,17,9,8,False,0,,False,True
paul900,M,1.0,0,21,2,0,0,4,0,14,7,7,False,0,,False,True
stefan1027,M,1.0,0,48,1,1,1,4,0,33,16,17,False,0,,False,False
david832,M,1.0,0,33,5,1,1,0,2,25,11,14,False,0,,True,False
karin284,F,1.0,9,0,3,1,1,1,0,6,3,3,False,0,,False,False
marko458,M,1.0,0,50,4,0,0,0,1,34,18,16,False,0,,True,False
ella953,F,1.0,9,0,3,0,0,1,0,6,3,3,False,0,,False,True
helena67,F,1.0,21,0,1,1,1,1,0,14,7,7,False,0,,False,False
leon1109,M,1.0,0,51,4,1,1,0,4,36,17,19,False,0,,True,False
leonie375,F,1.0,36,0,0,0,0,4,0,25,12,13,False,0,,False,True
lukas51,M,1.0,0,3,4,0,0,1,0,2,1,1,False,0,,False,True
ella723,F,1.0,15,0,2,1,1,1,0,10,5,5,False,0,,False,False
raphael840,M,1.0,0,18,0,0,0,1,0,12,6,6,False,0,,False,True
moritz909,M,1.0,0,9,3,1,1,2,0,7,3,4,False,0,,False,False
marie894,F,1.0,45,0,2,1,1,4,1,26,15,11,False,0,,False,False
david1072,M,1.0,0,38,4,1,1,0,1,29,13,16,False,0,,True,False
dominik354,M,1.0,0,21,1,1,1,1,0,14,7,7,False,0,,False,False
adam1073,M,1.0,0,6,3,1,1,1,0,5,2,3,False,0,,False,False
valentin351,M,1.0,0,45,4,1,1,3,1,31,15,16,False,0,,False,False
beate1163,F,1.0,41,0,3,1,1,1,1,29,14,15,False,0,,False,False
dominik44,M,1.0,0,38,5,0,0,0,1,24,13,11,False,0,,True,False
michael312,M,1.0,0,55,3,1,1,0,1,41,20,21,False,0,,True,False
marlene1132,F,1.0,9,0,2,0,0,1,0,5,3,2,False,0,,False,True
johanna206,F,1.0,49,0,2,1,1,0,2,30,17,13,False,0,,True,False
oskar431,M,1.0,0,21,0,0,0,2,0,15,7,8,False,0,,False,True
marlene679,F,1.0,29,0,5,1,1,0,0,21,10,11,False,0,,True,False
alexander981,M,1.0,0,6,3,0,0,2,0,4,2,2,False,0,,False,True
leonie1146,F,1.0,21,0,1,1,1,2,0,13,7,6,False,0,,False,False
sebastian720,M,1.0,0,40,3,1,1,1,1,28,14,14,False,0,,False,False
leo485,M,1.0,0,12,2,0,0,1,0,8,4,4,False,0,,False,True
magdalena1236,F,1.0,50,0,3,1,1,0,4,37,18,19,False,0,,True,False
anna1000,F,1.0,48,0,1,1,1,2,0,31,16,15,False,0,,False,False
fabian83,M,1.0,0,21,1,0,0,3,0,14,7,7,False,0,,False,True
natalie811,F,1.0,29,0,4,1,1,0,0,27,11,16,False,0,,True,False
