person_id,gender,gender_confidence,gender_female_weight,gender_male_weight,generation,num_mothers,num_fathers,num_children,num_siblings,degree,out_degree,in_degree,has_anomalies,anomaly_count,anomaly_types,is_leaf,is_founder
lara796,F,1.0,26,0,1,1,1,1,0,20,9,11,False,0,,False,False
elias1186,M,1.0,0,42,3,1,1,5,0,29,14,15,False,0,,False,False
moritz459,M,1.0,0,57,2,0,0,1,3,35,19,16,False,0,,False,True
patrick411,M,1.0,0,39,3,1,1,0,2,21,13,8,False,0,,True,False
thomas1005,M,1.0,0,51,1,1,1,0,4,37,18,19,False,0,,True,False
charlotte945,F,1.0,3,0,2,0,0,1,0,2,1,1,False,0,,False,True
hannah777,F,1.0,6,0,2,0,0,2,0,2,2,0,False,0,,False,True
tobias941,M,1.0,0,51,2,1,1,1,3,36,18,18,False,0,,False,False
leo262,M,1.0,0,26,2,1,1,0,0,18,9,9,False,0,,True,False
lara1114,F,1.0,27,0,3,0,0,1,0,18,9,9,False,0,,False,True
elena492,F,1.0,51,0,2,1,1,0,4,32,17,15,False,0,,True,False
matthias612,M,1.0,0,24,2,1,1,3,0,17,8,9,False,0,,False,False
benjamin1115,M,1.0,0,30,3,1,1,1,0,20,10,10,False,0,,False,False
julia863,F,1.0,50,0,2,1,1,0,2,34,17,17,False,0,,True,False
isabella11,F,1.0,60,0,1,1,1,0,4,42,21,21,False,0,,True,False
nora66,F,1.0,36,0,4,1,1,0,2,18,12,6,False,0,,True,False
konstantin1104,M,1.0,0,12,3,0,0,1,0,8,4,4,False,0,,False,True
thomas464,M,1.0,0,3,2,0,0,1,0,2,1,1,False,0,,False,True
fabian879,M,1.0,0,39,2,1,1,0,3,23,13,10,False,0,,True,False
lena434,F,1.0,48,0,2,0,0,0,1,33,16,17,False,0,,True,True
claudia272,F,1.0,3,0,2,0,0,1,0,2,1,1,False,0,,False,True
claudia1300,F,1.0,35,0,1,1,1,0,0,31,14,17,False,0,,True,False
adam359,M,1.0,0,35,0,0,0,0,2,23,12,11,False,0,,True,True
elias190,M,1.0,0,45,4,1,1,2,2,30,15,15,False,0,,False,False
luisa826,F,1.0,21,0,5,0,0,2,0,12,7,5,False,0,,False,True
gabriel186,M,1.0,0,15,2,0,0,3,0,11,5,6,False,0,,False,True
isabella621,F,1.0,12,0,3,0,0,1,0,8,4,4,False,0,,False,True
lina209,F,1.0,3,0,3,0,0,1,0,2,1,1,False,0,,False,True
maximilian1040,M,1.0,0,36,0,1,1,0,0,32,14,18,False,0,,True,False
sebastian1098,M,1.0,0,3,2,0,0,1,0,2,1,1,False,0,,False,True
katharina99,F,1.0,21,0,0,1,1,0,0,16,7,9,False,0,,True,False
emma779,F,1.0,9,0,3,0,0,1,0,5,3,2,False,0,,False,True
emilia511,F,1.0,33,0,2,0,0,1,2,17,11,6,False,0,,False,True
michael192,M,1.0,0,30,5,0,0,2,0,21,10,11,False,0,,False,True
theodor578,M,1.0,0,47,2,1,1,3,1,34,16,18,False,0,,False,False
olivia528,F,1.0,12,0,2,1,1,1,0,9,4,5,False,0,,False,False
anastasia1188,F,1.0,51,0,2,1,1,1,4,32,17,15,False,0,,False,False
lisa222,F,1.0,36,0,3,1,1,1,1,19,12,7,False,0,,False,False
florian1019,M,1.0,0,33,4,0,0,1,0,22,11,11,False,0,,False,True
olivia1134,F,1.0,39,0,1,1,1,2,1,27,13,14,False,0,,False,False
david329,M,1.0,0,9,1,1,1,1,0,7,3,4,False,0,,False,False
moritz768,M,1.0,0,46,2,1,1,2,1,33,17,16,False,0,,False,False
lorenz1118,M,1.0,0,30,3,0,0,2,0,20,10,10,False,0,,False,True
dominik702,M,1.0,0,57,1,1,1,0,2,42,20,22,False,0,,True,False
oliver165,M,1.0,0,47,2,1,1,1,0,32,16,16,False,0,,False,False
florian376,M,1.0,0,36,5,0,0,3,0,25,12,13,False,0,,False,True
vanessa793,F,1.0,39,0,5,1,1,5,0,22,13,9,False,0,,False,False
noah855,M,1.0,0,30,3,1,1,0,2,18,10,8,False,0,,True,False
julian508,M,1.0,0,32,0,1,1,0,2,24,11,13,False,0,,True,False
marko88,M,1.0,0,6,2,0,0,1,0,5,2,3,False,0,,False,True
natalie489,F,1.0,21,0,5,0,0,1,0,15,7,8,False,0,,False,True
konstantin556,M,1.0,0,51,3,1,1,4,0,35,17,18,False,0,,False,False
leonie375,F,1.0,36,0,5,0,0,3,0,25,12,13,False,0,,False,True
christian532,M,1.0,0,30,4,1,1,1,1,21,10,11,False,0,,False,False
marko850,M,1.0,0,24,4,0,0,2,0,16,8,8,False,0,,False,True
isabella103,F,1.0,51,0,2,0,0,0,2,33,18,15,False,0,,True,True
victoria567,F,1.0,24,0,5,0,0,2,0,17,8,9,False,0,,False,True
clara377,F,1.0,42,0,4,1,1,1,3,25,14,11,False,0,,False,False
amelie1211,F,1.0,45,0,4,0,0,2,0,28,15,13,False,0,,False,True
sebastian628,M,1.0,0,51,2,0,0,0,2,29,17,12,False,0,,True,True
anna258,F,1.0,15,0,3,0,0,1,0,10,5,5,False,0,,False,True
julian108,M,1.0,0,56,2,1,1,1,2,37,19,18,False,0,,False,False
lisa310,F,1.0,39,0,4,0,0,1,0,26,13,13,False,0,,False,True
theodor749,M,1.0,0,24,4,0,0,1,0,16,8,8,False,0,,False,True
lukas93,M,1.0,0,41,1,1,1,0,0,33,16,17,False,0,,True,False
lina644,F,1.0,44,0,1,1,1,1,2,34,17,17,False,0,,False,False
sarah914,F,1.0,38,0,0,1,1,0,0,33,15,18,False,0,,True,False
sophie694,F,1.0,33,0,4,0,0,2,0,20,11,9,False,0,,False,True
luisa933,F,1.0,38,0,1,1,1,0,1,28,13,15,False,0,,True,False
larissa136,F,1.0,64,0,1,1,1,0,4,44,22,22,False,0,,True,False
elena813,F,1.0,49,0,3,1,1,0,0,36,17,19,False,0,,True,False
lina864,F,1.0,6,0,4,0,0,1,0,3,2,1,False,0,,False,True
valentin737,M,1.0,0,54,2,1,1,3,2,36,18,18,False,0,,False,False
benjamin853,M,1.0,0,30,3,1,1,0,1,18,10,8,False,0,,True,False
luisa506,F,1.0,21,0,3,0,0,2,0,15,7,8,False,0,,False,True
nico495,M,1.0,0,35,0,1,1,0,0,30,13,17,False,0,,True,False
larissa910,F,1.0,41,0,0,1,1,0,1,32,15,17,False,0,,True,False
felix731,M,1.0,0,24,0,1,1,0,0,18,8,10,False,0,,True,False
natalie811,F,1.0,29,0,2,1,1,0,0,27,11,16,False,0,,True,False
claudia887,F,1.0,32,0,0,1,1,0,2,28,12,16,False,0,,True,False
lara836,F,1.0,15,0,5,0,0,1,0,9,5,4,False,0,,False,True
helga1185,F,1.0,42,0,3,1,1,5,0,24,14,10,False,0,,False,False
emma683,F,1.0,24,0,2,1,1,3,3,14,8,6,False,0,,False,False
simon970,M,1.0,0,18,4,1,1,0,1,11,6,5,False,0,,True,False
adam1281,M,1.0,0,54,2,1,1,0,3,29,18,11,False,0,,True,False
sofia1090,F,1.0,39,0,2,1,1,1,2,23,13,10,False,0,,False,False
moritz545,M,1.0,0,3,1,0,0,1,0,2,1,1,False,0,,False,True
julian732,M,1.0,0,49,2,1,1,0,1,34,17,17,False,0,,True,False
lorenz424,M,1.0,0,30,5,0,0,3,1,19,10,9,False,0,,False,True
ella577,F,1.0,30,0,4,1,1,0,2,15,10,5,False,0,,True,False
rene1082,M,1.0,0,39,2,1,1,5,2,27,13,14,False,0,,False,False
marie1046,F,1.0,21,0,3,0,0,1,0,13,7,6,False,0,,False,True
simon95,M,1.0,0,18,4,0,0,1,0,12,6,6,False,0,,False,True
emilia1288,F,1.0,54,0,2,1,1,0,3,29,18,11,False,0,,True,False
maximilian1157,M,1.0,0,15,4,0,0,1,0,10,5,5,False,0,,False,True
florian82,M,1.0,0,42,3,0,0,2,1,24,14,10,False,0,,False,True
laura790,F,1.0,15,0,3,0,0,3,0,10,5,5,False,0,,False,True
raphael289,M,1.0,0,48,3,0,0,4,1,31,16,15,False,0,,False,True
leo1168,M,1.0,0,21,2,1,1,0,2,13,7,6,False,0,,True,False
marlene40,F,1.0,42,0,1,0,0,1,3,26,14,12,False,0,,False,True
lukas772,M,1.0,0,42,1,1,1,1,1,35,17,18,False,0,,False,False
oskar431,M,1.0,0,21,6,0,0,1,0,15,7,8,False,0,,False,True
noah886,M,1.0,0,15,2,1,1,0,2,11,5,6,False,0,,True,False
samuel1116,M,1.0,0,51,0,1,1,0,4,36,17,19,False,0,,True,False
luisa460,F,1.0,6,0,2,0,0,1,0,4,2,2,False,0,,False,True
konstantin968,M,1.0,0,6,4,0,0,2,0,4,2,2,False,0,,False,True
helga917,F,1.0,30,0,3,1,1,0,1,15,10,5,False,0,,True,False
amelie453,F,1.0,50,0,1,1,1,1,1,36,18,18,False,0,,False,False
lea1254,F,1.0,3,0,2,0,0,1,0,1,1,0,False,0,,False,True
emily264,F,1.0,27,0,4,0,0,2,0,19,9,10,False,0,,False,True
lena395,F,1.0,42,0,3,0,0,3,2,27,14,13,False,0,,False,True
selina1108,F,1.0,45,0,1,1,1,5,2,31,15,16,False,0,,False,False
marcel541,M,1.0,0,9,3,0,0,2,0,6,3,3,False,0,,False,True
vincent287,M,1.0,0,6,2,0,0,1,0,4,2,2,False,0,,False,True
nora766,F,1.0,48,0,3,1,1,2,1,27,16,11,False,0,,False,False
alina482,F,1.0,12,0,2,0,0,2,0,8,4,4,False,0,,False,True
lea540,F,1.0,9,0,3,0,0,2,0,6,3,3,False,0,,False,True
nico326,M,1.0,0,44,0,1,1,0,0,32,16,16,False,0,,True,False
karin41,F,1.0,9,0,5,0,0,1,0,6,3,3,False,0,,False,True
luca898,M,1.0,0,30,4,0,0,2,0,20,10,10,False,0,,False,True
sarah1305,F,1.0,36,0,1,1,1,0,1,31,14,17,False,0,,True,False
maria839,F,1.0,18,0,5,0,0,1,0,11,6,5,False,0,,False,True
florian476,M,1.0,0,30,4,0,0,1,0,20,10,10,False,0,,False,True
oliver935,M,1.0,0,51,2,1,1,0,3,37,18,19,False,0,,True,False
tobias1223,M,1.0,0,44,1,1,1,1,1,35,17,18,False,0,,False,False
julian1094,M,1.0,0,36,1,1,1,0,0,29,14,15,False,0,,True,False
gertrude637,F,1.0,15,0,1,1,1,1,0,10,5,5,False,0,,False,False
nina730,F,1.0,3,0,1,0,0,1,0,1,1,0,False,0,,False,True
marko458,M,1.0,0,50,1,0,0,0,1,34,18,16,False,0,,True,True
matthias759,M,1.0,0,3,2,0,0,1,0,2,1,1,False,0,,False,True
anastasia355,F,1.0,12,0,5,0,0,1,0,8,4,4,False,0,,False,True
maximilian296,M,1.0,0,57,1,1,1,0,3,41,20,21,False,0,,True,False
maria38,F,1.0,9,0,1,1,1,1,0,7,3,4,False,0,,False,False
lara929,F,1.0,24,0,4,0,0,1,0,15,8,7,False,0,,False,True
noah745,M,1.0,0,44,1,1,1,1,2,30,15,15,False,0,,False,False
theodor1029,M,1.0,0,57,2,1,1,5,3,33,19,14,False,0,,False,False
marlene304,F,1.0,57,0,1,1,1,0,3,41,20,21,False,0,,True,False
paula1262,F,1.0,3,0,2,0,0,1,0,2,1,1,False,0,,False,True
luis1087,M,1.0,0,39,3,0,0,3,0,26,13,13,False,0,,False,True
simon1197,M,1.0,0,29,0,1,1,0,1,27,11,16,False,0,,True,False
elias1010,M,1.0,0,42,0,1,1,0,1,34,16,18,False,0,,True,False
alina1263,F,1.0,37,0,1,1,1,0,0,28,13,15,False,0,,True,False
samuel341,M,1.0,0,15,4,0,0,1,0,10,5,5,False,0,,False,True
isabella743,F,1.0,6,0,1,0,0,2,0,4,2,2,False,0,,False,True
anastasia847,F,1.0,9,0,2,0,0,2,0,6,3,3,False,0,,False,True
katharina1218,F,1.0,52,0,2,1,1,1,3,38,19,19,False,0,,False,False
theodor1102,M,1.0,0,9,2,0,0,1,0,6,3,3,False,0,,False,True
gabriel333,M,1.0,0,3,1,0,0,1,0,3,1,2,False,0,,False,True
alina762,F,1.0,45,0,4,0,0,2,0,28,15,13,False,0,,False,True
charlotte624,F,1.0,39,0,3,1,1,0,1,19,13,6,False,0,,True,False
matthias1078,M,1.0,0,6,3,0,0,1,0,4,2,2,False,0,,False,True
hannah526,F,1.0,24,0,3,1,1,2,0,17,8,9,False,0,,False,False
marlene1081,F,1.0,27,0,2,1,1,5,0,14,9,5,False,0,,False,False
magdalena52,F,1.0,31,0,0,1,1,0,0,22,11,11,False,0,,True,False
sarah711,F,1.0,18,0,2,1,1,2,0,13,6,7,False,0,,False,False
emilia983,F,1.0,29,0,0,1,1,0,1,22,10,12,False,0,,True,False
magdalena994,F,1.0,18,0,3,0,0,1,0,11,6,5,False,0,,False,True
karin911,F,1.0,50,0,1,1,1,1,1,37,18,19,False,0,,False,False
oliver224,M,1.0,0,34,0,1,1,0,0,26,12,14,False,0,,True,False
lisa575,F,1.0,3,0,1,0,0,1,0,2,1,1,False,0,,False,True
emma235,F,1.0,27,0,4,0,0,1,0,18,9,9,False,0,,False,True
leon462,M,1.0,0,3,1,0,0,1,0,2,1,1,False,0,,False,True
marlene537,F,1.0,12,0,3,0,0,1,0,8,4,4,False,0,,False,True
jonas61,M,1.0,0,30,5,0,0,2,0,21,10,11,False,0,,False,True
lena854,F,1.0,50,0,2,1,1,1,2,33,17,16,False,0,,False,False
isabella1021,F,1.0,47,0,0,1,1,0,0,38,18,20,False,0,,True,False
michael622,M,1.0,0,12,3,0,0,1,0,8,4,4,False,0,,False,True
natalie13,F,1.0,54,0,2,1,1,0,3,31,18,13,False,0,,True,False
thomas486,M,1.0,0,46,1,1,1,0,1,32,16,16,False,0,,True,False
oskar407,M,1.0,0,9,2,1,1,1,0,7,3,4,False,0,,False,False
oskar788,M,1.0,0,54,4,1,1,2,4,37,18,19,False,0,,False,False
jakob1286,M,1.0,0,42,0,1,1,0,1,36,16,20,False,0,,True,False
luca619,M,1.0,0,3,1,0,0,1,0,3,1,2,False,0,,False,True
natalie838,F,1.0,60,0,2,1,1,0,2,39,20,19,False,0,,True,False
anna189,F,1.0,24,0,4,0,0,2,0,17,8,9,False,0,,False,True
emil1148,M,1.0,0,30,2,1,1,2,1,17,10,7,False,0,,False,False
lea640,F,1.0,45,0,2,0,0,2,2,27,15,12,False,0,,False,True
lorenz452,M,1.0,0,50,1,0,0,0,1,34,18,16,False,0,,True,True
tobias806,M,1.0,0,53,3,1,1,1,1,36,18,18,False,0,,False,False
leo1088,M,1.0,0,46,1,1,1,1,4,33,16,17,False,0,,False,False
larissa299,F,1.0,60,0,2,0,0,2,4,37,20,17,False,0,,False,True
raphael548,M,1.0,0,12,2,1,1,0,1,8,4,4,False,0,,True,False
valentina566,F,1.0,51,0,1,0,0,0,2,34,18,16,False,0,,True,True
lena484,F,1.0,12,0,3,0,0,1,0,8,4,4,False,0,,False,True
noah905,M,1.0,0,43,1,1,1,1,3,31,15,16,False,0,,False,False
theodor816,M,1.0,0,60,2,1,1,3,2,42,20,22,False,0,,False,False
emily102,F,1.0,48,0,1,1,1,0,1,37,18,19,False,0,,True,False
valentin1282,M,1.0,0,6,1,0,0,2,0,4,2,2,False,0,,False,True
clara144,F,1.0,33,0,3,1,1,1,0,22,11,11,False,0,,False,False
leonie859,F,1.0,6,0,2,0,0,1,0,3,2,1,False,0,,False,True
stefan1219,M,1.0,0,50,2,1,1,0,4,37,18,19,False,0,,True,False
david832,M,1.0,0,33,0,1,1,0,2,25,11,14,False,0,,True,False
luca763,M,1.0,0,45,4,0,0,2,0,30,15,15,False,0,,False,True
nico997,M,1.0,0,27,1,1,1,0,0,26,11,15,False,0,,True,False
oliver668,M,1.0,0,18,3,0,0,1,0,12,6,6,False,0,,False,True
marie169,F,1.0,9,0,4,0,0,1,0,6,3,3,False,0,,False,True
emil837,M,1.0,0,15,5,0,0,1,0,10,5,5,False,0,,False,True
paula75,F,1.0,18,0,0,1,1,0,0,14,6,8,False,0,,True,False
valerie963,F,1.0,27,0,5,0,0,3,0,15,9,6,False,0,,False,True
katharina64,F,1.0,9,0,3,0,0,3,0,6,3,3,False,0,,False,True
thomas1214,M,1.0,0,51,3,1,1,5,1,27,17,10,False,0,,False,False
marlene447,F,1.0,33,0,4,0,0,1,0,22,11,11,False,0,,False,True
leo1205,M,1.0,0,51,2,1,1,0,4,32,17,15,False,0,,True,False
sebastian56,M,1.0,0,24,3,1,1,2,0,17,8,9,False,0,,False,False
leon956,M,1.0,0,18,0,1,1,0,1,13,6,7,False,0,,True,False
elena1041,F,1.0,42,0,4,0,0,1,0,27,14,13,False,0,,False,True
sarah605,F,1.0,33,0,4,0,0,1,0,23,11,12,False,0,,False,True
dominik1245,M,1.0,0,30,3,1,1,4,1,21,10,11,False,0,,False,False
elias302,M,1.0,0,9,2,0,0,2,0,6,3,3,False,0,,False,True
vincent704,M,1.0,0,27,0,1,1,0,1,24,10,14,False,0,,True,False
marlene86,F,1.0,48,0,2,1,1,1,2,35,17,18,False,0,,False,False
marlene630,F,1.0,42,0,3,0,0,2,0,29,14,15,False,0,,False,True
david1306,M,1.0,0,46,2,1,1,0,2,34,16,18,False,0,,True,False
lea937,F,1.0,34,0,3,1,1,2,0,23,12,11,False,0,,False,False
jonathan332,M,1.0,0,9,5,0,0,1,0,7,3,4,False,0,,False,True
alexander1066,M,1.0,0,18,5,0,0,1,0,12,6,6,False,0,,False,True
larissa124,F,1.0,45,0,3,1,1,0,3,27,15,12,False,0,,True,False
selina659,F,1.0,18,0,3,0,0,1,0,11,6,5,False,0,,False,True
thomas42,M,1.0,0,9,5,0,0,1,0,6,3,3,False,0,,False,True
jakob984,M,1.0,0,44,1,1,1,1,1,35,16,19,False,0,,False,False
emma1180,F,1.0,3,0,1,0,0,1,0,2,1,1,False,0,,False,True
leon635,M,1.0,0,45,1,1,1,0,3,34,17,17,False,0,,True,False
rene448,M,1.0,0,33,4,0,0,1,0,22,11,11,False,0,,False,True
valentina1303,F,1.0,3,0,2,0,0,1,0,1,1,0,False,0,,False,True
jonathan750,M,1.0,0,28,0,1,1,0,1,23,10,13,False,0,,True,False
emilia184,F,1.0,36,0,1,0,0,2,3,24,12,12,False,0,,False,True
hannah965,F,1.0,27,0,4,1,1,2,2,15,9,6,False,0,,False,False
christian666,M,1.0,0,18,5,0,0,1,0,11,6,5,False,0,,False,True
victoria1159,F,1.0,21,0,2,1,1,2,2,15,7,8,False,0,,False,False
valentin479,M,1.0,0,12,2,1,1,1,0,9,4,5,False,0,,False,False
clara931,F,1.0,9,0,2,0,0,2,0,6,3,3,False,0,,False,True
emil252,M,1.0,0,30,3,1,1,1,1,19,10,9,False,0,,False,False
elias338,M,1.0,0,51,1,1,1,0,4,34,17,17,False,0,,True,False
larissa76,F,1.0,15,0,5,0,0,1,0,10,5,5,False,0,,False,True
fabian433,M,1.0,0,30,1,1,1,1,0,23,10,13,False,0,,False,False
jan1107,M,1.0,0,30,1,1,1,5,0,18,10,8,False,0,,False,False
tobias982,M,1.0,0,29,0,1,1,0,1,22,10,12,False,0,,True,False
isabella267,F,1.0,45,0,2,1,1,1,2,30,15,15,False,0,,False,False
olivia327,F,1.0,21,0,4,0,0,1,0,14,7,7,False,0,,False,True
jan874,M,1.0,0,15,2,1,1,2,2,11,5,6,False,0,,False,False
gabriel176,M,1.0,0,9,3,0,0,1,0,7,3,4,False,0,,False,True
julia391,F,1.0,28,0,1,1,1,1,1,24,10,14,False,0,,False,False
paul243,M,1.0,0,9,5,0,0,1,0,6,3,3,False,0,,False,True
tobias1076,M,1.0,0,27,4,1,1,0,1,15,9,6,False,0,,True,False
lorenz794,M,1.0,0,42,5,1,1,5,1,29,14,15,False,0,,False,False
adrian856,M,1.0,0,3,2,0,0,1,0,2,1,1,False,0,,False,True
lea862,F,1.0,36,0,2,1,1,0,0,27,13,14,False,0,,True,False
karin468,F,1.0,33,0,4,0,0,1,0,22,11,11,False,0,,False,True
lina932,F,1.0,38,0,1,1,1,1,1,27,13,14,False,0,,False,False
charlotte576,F,1.0,29,0,0,1,1,0,0,26,11,15,False,0,,True,False
emil809,M,1.0,0,51,4,1,1,0,4,31,17,14,False,0,,True,False
emil135,M,1.0,0,45,3,1,1,2,0,31,15,16,False,0,,False,False
daniel1187,M,1.0,0,51,2,1,1,2,4,33,17,16,False,0,,False,False
felix65,M,1.0,0,42,2,1,1,0,2,32,15,17,False,0,,True,False
valentina667,F,1.0,24,0,3,1,1,1,1,16,8,8,False,0,,False,False
larissa1176,F,1.0,12,0,1,1,1,0,2,9,4,5,False,0,,True,False
vincent107,M,1.0,0,57,3,1,1,3,3,38,19,19,False,0,,False,False
magdalena967,F,1.0,27,0,4,1,1,0,2,17,9,8,False,0,,True,False
helga183,F,1.0,42,0,3,1,1,0,3,28,14,14,False,0,,True,False
rene1147,M,1.0,0,21,3,1,1,2,0,15,7,8,False,0,,False,False
lena606,F,1.0,45,0,3,0,0,2,1,29,15,14,False,0,,False,True
jonathan1233,M,1.0,0,44,1,1,1,0,1,36,17,19,False,0,,True,False
johanna688,F,1.0,24,0,3,0,0,4,0,12,8,4,False,0,,False,True
emilia633,F,1.0,45,0,2,1,1,3,2,30,15,15,False,0,,False,False
luis1014,M,1.0,0,6,1,0,0,2,0,2,2,0,False,0,,False,True
lara217,F,1.0,57,0,1,1,1,1,2,41,20,21,False,0,,False,False
hannah202,F,1.0,36,0,4,0,0,0,2,19,12,7,False,0,,True,True
matthias270,M,1.0,0,39,1,1,1,1,0,30,14,16,False,0,,False,False
marlene692,F,1.0,24,0,2,1,1,0,3,17,8,9,False,0,,True,False
luisa915,F,1.0,3,0,1,0,0,1,0,2,1,1,False,0,,False,True
elias149,M,1.0,0,3,1,0,0,1,0,2,1,1,False,0,,False,True
paula881,F,1.0,39,0,1,1,1,3,1,26,14,12,False,0,,False,False
elena1012,F,1.0,49,0,1,1,1,0,2,37,18,19,False,0,,True,False
sofia1269,F,1.0,44,0,0,1,1,0,3,36,16,20,False,0,,True,False
johanna919,F,1.0,9,0,2,0,0,1,0,5,3,2,False,0,,False,True
dominik2,M,1.0,0,27,2,1,1,4,0,19,9,10,False,0,,False,False
philipp1031,M,1.0,0,55,1,1,1,1,3,41,20,21,False,0,,False,False
lorenz876,M,1.0,0,39,2,1,1,2,3,26,13,13,False,0,,False,False
larissa286,F,1.0,6,0,2,0,0,1,0,4,2,2,False,0,,False,True
tobias57,M,1.0,0,57,2,1,1,0,2,41,20,21,False,0,,True,False
noah356,M,1.0,0,12,5,0,0,1,0,8,4,4,False,0,,False,True
paula648,F,1.0,44,0,1,1,1,0,2,34,17,17,False,0,,True,False
johanna404,F,1.0,39,0,3,1,1,0,2,21,13,8,False,0,,True,False
isabella714,F,1.0,33,0,4,0,0,4,0,18,11,7,False,0,,False,True
rene1207,M,1.0,0,33,4,0,0,1,0,22,11,11,False,0,,False,True
paula481,F,1.0,51,0,2,1,1,0,4,32,17,15,False,0,,True,False
theodor841,M,1.0,0,30,4,0,0,3,0,17,10,7,False,0,,False,True
vincent1196,M,1.0,0,6,1,0,0,2,0,4,2,2,False,0,,False,True
david236,M,1.0,0,27,4,0,0,1,0,18,9,9,False,0,,False,True
moritz1139,M,1.0,0,21,4,0,0,2,0,14,7,7,False,0,,False,True
nora237,F,1.0,15,0,4,1,1,1,0,10,5,5,False,0,,False,False
david387,M,1.0,0,3,4,0,0,1,0,2,1,1,False,0,,False,True
julian1177,M,1.0,0,30,2,1,1,1,1,18,10,8,False,0,,False,False
patrick883,M,1.0,0,9,1,0,0,3,0,6,3,3,False,0,,False,True
paul1008,M,1.0,0,51,1,1,1,2,4,35,18,17,False,0,,False,False
philipp70,M,1.0,0,36,4,1,1,0,2,18,12,6,False,0,,True,False
jan902,M,1.0,0,43,1,1,1,0,3,32,15,17,False,0,,True,False
laura1075,F,1.0,54,0,2,1,1,0,3,37,18,19,False,0,,True,False
laura1201,F,1.0,33,0,4,0,0,1,0,21,11,10,False,0,,False,True
selina1013,F,1.0,49,0,1,1,1,0,2,37,18,19,False,0,,True,False
oliver1164,M,1.0,0,12,1,1,1,1,2,9,4,5,False,0,,False,False
isabella212,F,1.0,36,0,3,0,0,2,1,23,12,11,False,0,,False,True
marko912,M,1.0,0,41,0,1,1,0,1,32,15,17,False,0,,True,False
lea1050,F,1.0,57,0,2,1,1,0,3,37,19,18,False,0,,True,False
tobias174,M,1.0,0,18,6,0,0,1,0,13,6,7,False,0,,False,True
elias950,M,1.0,0,52,3,1,1,1,1,34,18,16,False,0,,False,False
paula229,F,1.0,57,0,1,0,0,0,2,39,20,19,False,0,,True,True
daniel946,M,1.0,0,37,1,1,1,0,0,28,13,15,False,0,,True,False
michael1267,M,1.0,0,60,1,1,1,2,2,40,20,20,False,0,,False,False
felix587,M,1.0,0,38,1,1,1,1,3,28,13,15,False,0,,False,False
marcel154,M,1.0,0,33,4,0,0,1,0,22,11,11,False,0,,False,True
sofia901,F,1.0,43,0,1,1,1,0,3,32,15,17,False,0,,True,False
mia752,F,1.0,54,0,2,1,1,1,2,35,18,17,False,0,,False,False
luisa268,F,1.0,33,0,3,1,1,0,2,18,11,7,False,0,,True,False
oliver265,M,1.0,0,33,3,1,1,2,2,23,11,12,False,0,,False,False
moritz1298,M,1.0,0,46,2,1,1,1,2,34,16,18,False,0,,False,False
adam1073,M,1.0,0,6,2,1,1,1,0,5,2,3,False,0,,False,False
dominik44,M,1.0,0,38,0,0,0,0,1,24,13,11,False,0,,True,True
philipp703,M,1.0,0,6,1,0,0,2,0,4,2,2,False,0,,False,True
natalie1225,F,1.0,36,0,5,0,0,1,0,23,12,11,False,0,,False,True
luis773,M,1.0,0,9,2,1,1,2,0,5,3,2,False,0,,False,False
elias830,M,1.0,0,12,2,0,0,1,0,8,4,4,False,0,,False,True
raphael73,M,1.0,0,39,1,1,1,1,0,29,14,15,False,0,,False,False
anastasia533,F,1.0,21,0,5,0,0,2,0,14,7,7,False,0,,False,True
emma177,F,1.0,3,0,3,0,0,1,0,2,1,1,False,0,,False,True
adrian303,M,1.0,0,55,1,1,1,1,1,41,20,21,False,0,,False,False
sofia285,F,1.0,30,0,0,1,1,0,0,24,11,13,False,0,,True,False
konstantin163,M,1.0,0,45,3,1,1,1,3,31,15,16,False,0,,False,False
natalie89,F,1.0,48,0,1,0,0,1,1,35,18,17,False,0,,False,True
benjamin336,M,1.0,0,45,0,0,0,0,1,30,16,14,False,0,,True,True
simon374,M,1.0,0,53,3,1,1,1,4,36,18,18,False,0,,False,False
oskar563,M,1.0,0,3,2,0,0,1,0,2,1,1,False,0,,False,True
florian471,M,1.0,0,18,5,0,0,1,0,12,6,6,False,0,,False,True
philipp503,M,1.0,0,35,2,1,1,1,0,26,12,14,False,0,,False,False
mia529,F,1.0,44,0,1,1,1,1,1,31,15,16,False,0,,False,False
luis989,M,1.0,0,45,2,1,1,0,1,30,16,14,False,0,,True,False
tobias37,M,1.0,0,24,4,1,1,1,0,16,8,8,False,0,,False,False
emily1270,F,1.0,6,0,1,0,0,2,0,4,2,2,False,0,,False,True
paula614,F,1.0,54,0,1,0,0,0,3,37,19,18,False,0,,True,True
vanessa581,F,1.0,27,0,4,0,0,2,0,19,9,10,False,0,,False,True
hannah509,F,1.0,27,0,4,0,0,2,2,16,9,7,False,0,,False,True
julia348,F,1.0,18,0,5,0,0,1,0,13,6,7,False,0,,False,True
paul676,M,1.0,0,41,1,1,1,1,2,31,14,17,False,0,,False,False
alina371,F,1.0,27,0,4,0,0,4,0,19,9,10,False,0,,False,True
fabian833,M,1.0,0,42,1,1,1,0,2,30,14,16,False,0,,True,False
florian208,M,1.0,0,36,3,1,1,0,1,26,13,13,False,0,,True,False
lisa805,F,1.0,51,0,4,1,1,0,4,31,17,14,False,0,,True,False
patrick1252,M,1.0,0,27,4,0,0,2,0,18,9,9,False,0,,False,True
