source,rule,r1,r2,r3,support,body,std_confidence
inductive_inverse,"greatAuntOf(X,Y) -> fatherOf(Y,X)",greatAuntOf,fatherOf,,0,312,0.0
inductive_inverse,"greatAuntOf(X,Y) -> girlCousinOf(Y,X)",greatAuntOf,girlCousinOf,,0,312,0.0
inductive_inverse,"greatAuntOf(X,Y) -> girlFirstCousinOnceRemovedOf(Y,X)",greatAuntOf,girlFirstCousinOnceRemovedOf,,0,312,0.0
inductive_inverse,"greatAuntOf(X,Y) -> girlSecondCousinOf(Y,X)",greatAuntOf,girlSecondCousinOf,,0,312,0.0
inductive_inverse,"greatAuntOf(X,Y) -> granddaughterOf(Y,X)",greatAuntOf,granddaughterOf,,0,312,0.0
inductive_inverse,"greatAuntOf(X,Y) -> grandfatherOf(Y,X)",greatAuntOf,grandfatherOf,,0,312,0.0
inductive_inverse,"greatAuntOf(X,Y) -> grandmotherOf(Y,X)",greatAuntOf,grandmotherOf,,0,312,0.0
inductive_inverse,"greatAuntOf(X,Y) -> grandsonOf(Y,X)",greatAuntOf,grandsonOf,,0,312,0.0
inductive_inverse,"greatAuntOf(X,Y) -> greatAuntOf(Y,X)",greatAuntOf,greatAuntOf,,0,312,0.0
inductive_inverse,"greatAuntOf(X,Y) -> greatGranddaughterOf(Y,X)",greatAuntOf,greatGranddaughterOf,,0,312,0.0
inductive_inverse,"greatAuntOf(X,Y) -> greatGrandfatherOf(Y,X)",greatAuntOf,greatGrandfatherOf,,0,312,0.0
inductive_inverse,"greatAuntOf(X,Y) -> greatGrandmotherOf(Y,X)",greatAuntOf,greatGrandmotherOf,,0,312,0.0
inductive_inverse,"greatAuntOf(X,Y) -> greatGrandsonOf(Y,X)",greatAuntOf,greatGrandsonOf,,0,312,0.0
inductive_inverse,"greatAuntOf(X,Y) -> greatUncleOf(Y,X)",greatAuntOf,greatUncleOf,,0,312,0.0
inductive_inverse,"greatAuntOf(X,Y) -> motherOf(Y,X)",greatAuntOf,motherOf,,0,312,0.0
inductive_inverse,"greatAuntOf(X,Y) -> nephewOf(Y,X)",greatAuntOf,nephewOf,,0,312,0.0
inductive_inverse,"greatAuntOf(X,Y) -> nieceOf(Y,X)",greatAuntOf,nieceOf,,0,312,0.0
inductive_inverse,"greatAuntOf(X,Y) -> secondAuntOf(Y,X)",greatAuntOf,secondAuntOf,,0,312,0.0
inductive_inverse,"greatAuntOf(X,Y) -> secondUncleOf(Y,X)",greatAuntOf,secondUncleOf,,0,312,0.0
inductive_inverse,"greatAuntOf(X,Y) -> sisterOf(Y,X)",greatAuntOf,sisterOf,,0,312,0.0
inductive_inverse,"greatAuntOf(X,Y) -> sonOf(Y,X)",greatAuntOf,sonOf,,0,312,0.0
inductive_inverse,"greatAuntOf(X,Y) -> uncleOf(Y,X)",greatAuntOf,uncleOf,,0,312,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> auntOf(Y,X)",greatGranddaughterOf,auntOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> boyCousinOf(Y,X)",greatGranddaughterOf,boyCousinOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> boyFirstCousinOnceRemovedOf(Y,X)",greatGranddaughterOf,boyFirstCousinOnceRemovedOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> boySecondCousinOf(Y,X)",greatGranddaughterOf,boySecondCousinOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> brotherOf(Y,X)",greatGranddaughterOf,brotherOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> daughterOf(Y,X)",greatGranddaughterOf,daughterOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> fatherOf(Y,X)",greatGranddaughterOf,fatherOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> girlCousinOf(Y,X)",greatGranddaughterOf,girlCousinOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> girlFirstCousinOnceRemovedOf(Y,X)",greatGranddaughterOf,girlFirstCousinOnceRemovedOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> girlSecondCousinOf(Y,X)",greatGranddaughterOf,girlSecondCousinOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> granddaughterOf(Y,X)",greatGranddaughterOf,granddaughterOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> grandfatherOf(Y,X)",greatGranddaughterOf,grandfatherOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> grandmotherOf(Y,X)",greatGranddaughterOf,grandmotherOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> grandsonOf(Y,X)",greatGranddaughterOf,grandsonOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> greatAuntOf(Y,X)",greatGranddaughterOf,greatAuntOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> greatGranddaughterOf(Y,X)",greatGranddaughterOf,greatGranddaughterOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> greatGrandsonOf(Y,X)",greatGranddaughterOf,greatGrandsonOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> greatUncleOf(Y,X)",greatGranddaughterOf,greatUncleOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> motherOf(Y,X)",greatGranddaughterOf,motherOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> nephewOf(Y,X)",greatGranddaughterOf,nephewOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> nieceOf(Y,X)",greatGranddaughterOf,nieceOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> secondAuntOf(Y,X)",greatGranddaughterOf,secondAuntOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> secondUncleOf(Y,X)",greatGranddaughterOf,secondUncleOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> sisterOf(Y,X)",greatGranddaughterOf,sisterOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> sonOf(Y,X)",greatGranddaughterOf,sonOf,,0,610,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> uncleOf(Y,X)",greatGranddaughterOf,uncleOf,,0,610,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> auntOf(Y,X)",greatGrandfatherOf,auntOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> boyCousinOf(Y,X)",greatGrandfatherOf,boyCousinOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> boyFirstCousinOnceRemovedOf(Y,X)",greatGrandfatherOf,boyFirstCousinOnceRemovedOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> boySecondCousinOf(Y,X)",greatGrandfatherOf,boySecondCousinOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> brotherOf(Y,X)",greatGrandfatherOf,brotherOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> daughterOf(Y,X)",greatGrandfatherOf,daughterOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> fatherOf(Y,X)",greatGrandfatherOf,fatherOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> girlCousinOf(Y,X)",greatGrandfatherOf,girlCousinOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> girlFirstCousinOnceRemovedOf(Y,X)",greatGrandfatherOf,girlFirstCousinOnceRemovedOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> girlSecondCousinOf(Y,X)",greatGrandfatherOf,girlSecondCousinOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> granddaughterOf(Y,X)",greatGrandfatherOf,granddaughterOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> grandfatherOf(Y,X)",greatGrandfatherOf,grandfatherOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> grandmotherOf(Y,X)",greatGrandfatherOf,grandmotherOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> grandsonOf(Y,X)",greatGrandfatherOf,grandsonOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> greatAuntOf(Y,X)",greatGrandfatherOf,greatAuntOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> greatGrandfatherOf(Y,X)",greatGrandfatherOf,greatGrandfatherOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> greatGrandmotherOf(Y,X)",greatGrandfatherOf,greatGrandmotherOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> greatUncleOf(Y,X)",greatGrandfatherOf,greatUncleOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> motherOf(Y,X)",greatGrandfatherOf,motherOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> nephewOf(Y,X)",greatGrandfatherOf,nephewOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> nieceOf(Y,X)",greatGrandfatherOf,nieceOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> secondAuntOf(Y,X)",greatGrandfatherOf,secondAuntOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> secondUncleOf(Y,X)",greatGrandfatherOf,secondUncleOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> sisterOf(Y,X)",greatGrandfatherOf,sisterOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> sonOf(Y,X)",greatGrandfatherOf,sonOf,,0,617,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> uncleOf(Y,X)",greatGrandfatherOf,uncleOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> auntOf(Y,X)",greatGrandmotherOf,auntOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> boyCousinOf(Y,X)",greatGrandmotherOf,boyCousinOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> boyFirstCousinOnceRemovedOf(Y,X)",greatGrandmotherOf,boyFirstCousinOnceRemovedOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> boySecondCousinOf(Y,X)",greatGrandmotherOf,boySecondCousinOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> brotherOf(Y,X)",greatGrandmotherOf,brotherOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> daughterOf(Y,X)",greatGrandmotherOf,daughterOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> fatherOf(Y,X)",greatGrandmotherOf,fatherOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> girlCousinOf(Y,X)",greatGrandmotherOf,girlCousinOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> girlFirstCousinOnceRemovedOf(Y,X)",greatGrandmotherOf,girlFirstCousinOnceRemovedOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> girlSecondCousinOf(Y,X)",greatGrandmotherOf,girlSecondCousinOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> granddaughterOf(Y,X)",greatGrandmotherOf,granddaughterOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> grandfatherOf(Y,X)",greatGrandmotherOf,grandfatherOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> grandmotherOf(Y,X)",greatGrandmotherOf,grandmotherOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> grandsonOf(Y,X)",greatGrandmotherOf,grandsonOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> greatAuntOf(Y,X)",greatGrandmotherOf,greatAuntOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> greatGrandfatherOf(Y,X)",greatGrandmotherOf,greatGrandfatherOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> greatGrandmotherOf(Y,X)",greatGrandmotherOf,greatGrandmotherOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> greatUncleOf(Y,X)",greatGrandmotherOf,greatUncleOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> motherOf(Y,X)",greatGrandmotherOf,motherOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> nephewOf(Y,X)",greatGrandmotherOf,nephewOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> nieceOf(Y,X)",greatGrandmotherOf,nieceOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> secondAuntOf(Y,X)",greatGrandmotherOf,secondAuntOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> secondUncleOf(Y,X)",greatGrandmotherOf,secondUncleOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> sisterOf(Y,X)",greatGrandmotherOf,sisterOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> sonOf(Y,X)",greatGrandmotherOf,sonOf,,0,617,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> uncleOf(Y,X)",greatGrandmotherOf,uncleOf,,0,617,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> auntOf(Y,X)",greatGrandsonOf,auntOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> boyCousinOf(Y,X)",greatGrandsonOf,boyCousinOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> boyFirstCousinOnceRemovedOf(Y,X)",greatGrandsonOf,boyFirstCousinOnceRemovedOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> boySecondCousinOf(Y,X)",greatGrandsonOf,boySecondCousinOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> brotherOf(Y,X)",greatGrandsonOf,brotherOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> daughterOf(Y,X)",greatGrandsonOf,daughterOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> fatherOf(Y,X)",greatGrandsonOf,fatherOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> girlCousinOf(Y,X)",greatGrandsonOf,girlCousinOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> girlFirstCousinOnceRemovedOf(Y,X)",greatGrandsonOf,girlFirstCousinOnceRemovedOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> girlSecondCousinOf(Y,X)",greatGrandsonOf,girlSecondCousinOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> granddaughterOf(Y,X)",greatGrandsonOf,granddaughterOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> grandfatherOf(Y,X)",greatGrandsonOf,grandfatherOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> grandmotherOf(Y,X)",greatGrandsonOf,grandmotherOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> grandsonOf(Y,X)",greatGrandsonOf,grandsonOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> greatAuntOf(Y,X)",greatGrandsonOf,greatAuntOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> greatGranddaughterOf(Y,X)",greatGrandsonOf,greatGranddaughterOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> greatGrandsonOf(Y,X)",greatGrandsonOf,greatGrandsonOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> greatUncleOf(Y,X)",greatGrandsonOf,greatUncleOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> motherOf(Y,X)",greatGrandsonOf,motherOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> nephewOf(Y,X)",greatGrandsonOf,nephewOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> nieceOf(Y,X)",greatGrandsonOf,nieceOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> secondAuntOf(Y,X)",greatGrandsonOf,secondAuntOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> secondUncleOf(Y,X)",greatGrandsonOf,secondUncleOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> sisterOf(Y,X)",greatGrandsonOf,sisterOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> sonOf(Y,X)",greatGrandsonOf,sonOf,,0,624,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> uncleOf(Y,X)",greatGrandsonOf,uncleOf,,0,624,0.0
inductive_inverse,"greatUncleOf(X,Y) -> auntOf(Y,X)",greatUncleOf,auntOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> boyCousinOf(Y,X)",greatUncleOf,boyCousinOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> boyFirstCousinOnceRemovedOf(Y,X)",greatUncleOf,boyFirstCousinOnceRemovedOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> boySecondCousinOf(Y,X)",greatUncleOf,boySecondCousinOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> brotherOf(Y,X)",greatUncleOf,brotherOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> daughterOf(Y,X)",greatUncleOf,daughterOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> fatherOf(Y,X)",greatUncleOf,fatherOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> girlCousinOf(Y,X)",greatUncleOf,girlCousinOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> girlFirstCousinOnceRemovedOf(Y,X)",greatUncleOf,girlFirstCousinOnceRemovedOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> girlSecondCousinOf(Y,X)",greatUncleOf,girlSecondCousinOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> granddaughterOf(Y,X)",greatUncleOf,granddaughterOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> grandfatherOf(Y,X)",greatUncleOf,grandfatherOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> grandmotherOf(Y,X)",greatUncleOf,grandmotherOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> grandsonOf(Y,X)",greatUncleOf,grandsonOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> greatAuntOf(Y,X)",greatUncleOf,greatAuntOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> greatGranddaughterOf(Y,X)",greatUncleOf,greatGranddaughterOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> greatGrandfatherOf(Y,X)",greatUncleOf,greatGrandfatherOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> greatGrandmotherOf(Y,X)",greatUncleOf,greatGrandmotherOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> greatGrandsonOf(Y,X)",greatUncleOf,greatGrandsonOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> greatUncleOf(Y,X)",greatUncleOf,greatUncleOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> motherOf(Y,X)",greatUncleOf,motherOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> nephewOf(Y,X)",greatUncleOf,nephewOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> nieceOf(Y,X)",greatUncleOf,nieceOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> secondAuntOf(Y,X)",greatUncleOf,secondAuntOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> secondUncleOf(Y,X)",greatUncleOf,secondUncleOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> sisterOf(Y,X)",greatUncleOf,sisterOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> sonOf(Y,X)",greatUncleOf,sonOf,,0,237,0.0
inductive_inverse,"greatUncleOf(X,Y) -> uncleOf(Y,X)",greatUncleOf,uncleOf,,0,237,0.0
inductive_inverse,"motherOf(X,Y) -> auntOf(Y,X)",motherOf,auntOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> boyCousinOf(Y,X)",motherOf,boyCousinOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> boyFirstCousinOnceRemovedOf(Y,X)",motherOf,boyFirstCousinOnceRemovedOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> boySecondCousinOf(Y,X)",motherOf,boySecondCousinOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> brotherOf(Y,X)",motherOf,brotherOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> fatherOf(Y,X)",motherOf,fatherOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> girlCousinOf(Y,X)",motherOf,girlCousinOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> girlFirstCousinOnceRemovedOf(Y,X)",motherOf,girlFirstCousinOnceRemovedOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> girlSecondCousinOf(Y,X)",motherOf,girlSecondCousinOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> granddaughterOf(Y,X)",motherOf,granddaughterOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> grandfatherOf(Y,X)",motherOf,grandfatherOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> grandmotherOf(Y,X)",motherOf,grandmotherOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> grandsonOf(Y,X)",motherOf,grandsonOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> greatAuntOf(Y,X)",motherOf,greatAuntOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> greatGranddaughterOf(Y,X)",motherOf,greatGranddaughterOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> greatGrandfatherOf(Y,X)",motherOf,greatGrandfatherOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> greatGrandmotherOf(Y,X)",motherOf,greatGrandmotherOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> greatGrandsonOf(Y,X)",motherOf,greatGrandsonOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> greatUncleOf(Y,X)",motherOf,greatUncleOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> motherOf(Y,X)",motherOf,motherOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> nephewOf(Y,X)",motherOf,nephewOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> nieceOf(Y,X)",motherOf,nieceOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> secondAuntOf(Y,X)",motherOf,secondAuntOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> secondUncleOf(Y,X)",motherOf,secondUncleOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> sisterOf(Y,X)",motherOf,sisterOf,,0,733,0.0
inductive_inverse,"motherOf(X,Y) -> uncleOf(Y,X)",motherOf,uncleOf,,0,733,0.0
inductive_inverse,"nephewOf(X,Y) -> boyCousinOf(Y,X)",nephewOf,boyCousinOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> boyFirstCousinOnceRemovedOf(Y,X)",nephewOf,boyFirstCousinOnceRemovedOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> boySecondCousinOf(Y,X)",nephewOf,boySecondCousinOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> brotherOf(Y,X)",nephewOf,brotherOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> daughterOf(Y,X)",nephewOf,daughterOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> fatherOf(Y,X)",nephewOf,fatherOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> girlCousinOf(Y,X)",nephewOf,girlCousinOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> girlFirstCousinOnceRemovedOf(Y,X)",nephewOf,girlFirstCousinOnceRemovedOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> girlSecondCousinOf(Y,X)",nephewOf,girlSecondCousinOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> granddaughterOf(Y,X)",nephewOf,granddaughterOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> grandfatherOf(Y,X)",nephewOf,grandfatherOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> grandmotherOf(Y,X)",nephewOf,grandmotherOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> grandsonOf(Y,X)",nephewOf,grandsonOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> greatAuntOf(Y,X)",nephewOf,greatAuntOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> greatGranddaughterOf(Y,X)",nephewOf,greatGranddaughterOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> greatGrandfatherOf(Y,X)",nephewOf,greatGrandfatherOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> greatGrandmotherOf(Y,X)",nephewOf,greatGrandmotherOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> greatGrandsonOf(Y,X)",nephewOf,greatGrandsonOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> greatUncleOf(Y,X)",nephewOf,greatUncleOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> motherOf(Y,X)",nephewOf,motherOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> nephewOf(Y,X)",nephewOf,nephewOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> nieceOf(Y,X)",nephewOf,nieceOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> secondAuntOf(Y,X)",nephewOf,secondAuntOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> secondUncleOf(Y,X)",nephewOf,secondUncleOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> sisterOf(Y,X)",nephewOf,sisterOf,,0,514,0.0
inductive_inverse,"nephewOf(X,Y) -> sonOf(Y,X)",nephewOf,sonOf,,0,514,0.0
inductive_inverse,"nieceOf(X,Y) -> boyCousinOf(Y,X)",nieceOf,boyCousinOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> boyFirstCousinOnceRemovedOf(Y,X)",nieceOf,boyFirstCousinOnceRemovedOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> boySecondCousinOf(Y,X)",nieceOf,boySecondCousinOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> brotherOf(Y,X)",nieceOf,brotherOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> daughterOf(Y,X)",nieceOf,daughterOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> fatherOf(Y,X)",nieceOf,fatherOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> girlCousinOf(Y,X)",nieceOf,girlCousinOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> girlFirstCousinOnceRemovedOf(Y,X)",nieceOf,girlFirstCousinOnceRemovedOf,,0,496,0.0
